ANON_ID,HH_00,HH_01,HH_02,HH_03,HH_04,HH_05,HH_06,HH_07,HH_08,HH_09,HH_10,HH_11,HH_12,HH_13,HH_14,HH_15,HH_16,HH_17,HH_18,HH_19,HH_20,HH_21,HH_22,HH_23,HH_24,HH_25,HH_26,HH_27,HH_28,HH_29,HH_30,HH_31,HH_32,HH_33,HH_34,HH_35,HH_36,HH_37,HH_38,HH_39,HH_40,HH_41,HH_42,HH_43,HH_44,HH_45,HH_46,HH_47
3,0.19714285714285712,0.1838095238095238,0.17952380952380953,0.16999999999999998,0.1619047619047619,0.17047619047619048,0.17047619047619048,0.17904761904761907,0.22523809523809527,0.20333333333333337,0.18904761904761905,0.29714285714285715,0.21619047619047618,0.2571428571428572,0.3076190476190476,0.2061904761904762,0.2438095238095238,0.20333333333333337,0.21523809523809523,0.19761904761904764,0.1895238095238095,0.20714285714285713,0.20047619047619047,0.2061904761904762,0.21285714285714286,0.2361904761904762,0.23,0.22571428571428573,0.22571428571428573,0.2180952380952381,0.27,0.2895238095238095,0.27999999999999997,0.26571428571428574,0.2723809523809524,0.37,0.4080952380952381,0.30142857142857143,0.27380952380952384,0.3159090909090909,0.28523809523809524,0.28095238095238095,0.24238095238095236,0.22238095238095237,0.21285714285714286,0.20952380952380953,0.2042857142857143,0.1980952380952381
5,0.08275,0.07073913043478261,0.08369565217391305,0.09308695652173914,0.08239130434782609,0.07843478260869566,0.08934782608695653,0.08160869565217391,0.08565217391304347,0.0778695652173913,0.07747826086956522,0.08021739130434782,0.06991304347826087,0.08208695652173913,0.07230434782608695,0.11334782608695652,0.3089130434782609,0.46091304347826084,0.5331739130434783,0.5234347826086957,0.4758260869565217,0.5271739130434783,0.39,0.41343478260869565,0.3487826086956522,0.2330869565217391,0.22969565217391305,0.16869565217391305,0.15334782608695652,0.17834782608695654,0.16021739130434784,0.15986956521739132,0.17713043478260868,0.5146956521739131,0.5577391304347826,0.33404347826086955,0.21826086956521737,0.19456521739130433,0.1711304347826087,0.1633913043478261,0.19091304347826088,0.2253913043478261,0.24682608695652172,0.1683478260869565,0.12556521739130436,0.10469565217391304,0.08743478260869565,0.08239130434782609
6,0.0485,0.045,0.042,0.053125,0.058124999999999996,0.05375,0.039625,0.045625,0.034625,0.047875,0.056375,0.064125,0.0915,0.1115,0.060625,0.10825,0.071875,0.05425,0.04825,0.06225,0.06075,0.057999999999999996,0.056124999999999994,0.06775,0.039875,0.04625,0.0525,0.0445,0.04775,0.04325,0.053375,0.062375,0.071125,0.0735,0.06837499999999999,0.082375,0.075375,0.070875,0.081125,0.07675,0.061625,0.063875,0.04725,0.04625,0.04975,0.044875,0.046125,0.039875
7,0.11151515151515153,0.10727272727272727,0.10636363636363637,0.10696969696969698,0.1096969696969697,0.12272727272727273,0.12333333333333334,0.11212121212121212,0.10575757575757576,0.09545454545454546,0.1384848484848485,0.16696969696969696,0.21727272727272728,0.24,0.17696969696969697,0.17303030303030303,0.20575757575757575,0.13787878787878788,0.18303030303030304,0.17424242424242425,0.1593939393939394,0.17727272727272725,0.17242424242424242,0.14424242424242423,0.16969696969696968,0.22606060606060607,0.23878787878787877,0.24454545454545457,0.14757575757575758,0.1903030303030303,0.18181818181818182,0.21484848484848484,0.1790909090909091,0.24484848484848484,0.22212121212121214,0.29151515151515156,0.28575757575757577,0.2878787878787879,0.3142424242424242,0.2675757575757576,0.20727272727272728,0.23454545454545456,0.20666666666666667,0.1709090909090909,0.1290909090909091,0.12303030303030305,0.1206060606060606,0.12878787878787878
8,0.12655172413793103,0.12689655172413794,0.14482758620689656,0.12413793103448276,0.14655172413793102,0.1303448275862069,0.12379310344827586,0.13137931034482758,0.13551724137931034,0.1417241379310345,0.14137931034482756,0.13655172413793104,0.15482758620689657,0.2517241379310345,0.22793103448275864,0.4362068965517242,0.383448275862069,0.2848275862068965,0.283448275862069,0.2972413793103449,0.29793103448275865,0.3472413793103448,0.323448275862069,0.2775862068965517,0.2186206896551724,0.19448275862068964,0.2189655172413793,0.23,0.2410344827586207,0.24655172413793103,0.21620689655172412,0.3043333333333333,0.2773333333333333,0.27413793103448275,0.27551724137931033,0.24310344827586206,0.22586206896551725,0.20103448275862068,0.2831034482758621,0.24862068965517242,0.24482758620689654,0.45,0.31500000000000006,0.19827586206896552,0.1510344827586207,0.14724137931034484,0.12758620689655173,0.1403448275862069
10,0.06279166666666666,0.036680000000000004,0.0366,0.03312,0.02984,0.034249999999999996,0.03092,0.032600000000000004,0.02656,0.03188,0.03388,0.05444,0.060375000000000005,0.07424,0.127,0.20396,0.1978,0.20308,0.23807999999999999,0.18303999999999998,0.18936,0.19476,0.28532,0.25225000000000003,0.27556,0.30128,0.27095833333333336,0.24004,0.24803999999999998,0.29547999999999996,0.33276000000000006,0.29484,0.28204,0.29607999999999995,0.26552,0.24984,0.18456,0.22311999999999999,0.12012,0.13356,0.13083333333333333,0.10779999999999999,0.10148,0.1124,0.10784,0.12796,0.119125,0.0984
11,0.17174999999999999,0.16733333333333333,0.15825,0.16874999999999998,0.1668333333333333,0.15525,0.16708333333333333,0.14883333333333335,0.163,0.15883333333333333,0.1675,0.17200000000000001,0.24958333333333335,0.23725,0.20166666666666666,0.18341666666666667,0.22466666666666668,0.21041666666666667,0.20441666666666666,0.21675,0.18425,0.21624999999999997,0.19458333333333333,0.22325000000000003,0.21666666666666667,0.23475000000000001,0.25183333333333335,0.23,0.20025,0.21491666666666667,0.22,0.22658333333333333,0.27158333333333334,0.2534166666666667,0.26075,0.6157499999999999,0.39999999999999997,0.30866666666666664,0.2813333333333333,0.24741666666666665,0.236,0.26916666666666667,0.2846666666666667,0.26333333333333336,0.21808333333333332,0.1865,0.18083333333333332,0.17141666666666666
12,0.029391304347826084,0.024458333333333332,0.022080000000000002,0.0255,0.01626086956521739,0.022833333333333334,0.026375,0.016416666666666666,0.01975,0.027625,0.016624999999999997,0.02717391304347826,0.027625,0.019708333333333335,0.19166666666666665,0.21548,0.1358,0.20695999999999998,0.16884,0.10788,0.07796,0.03839130434782609,0.10348,0.08439999999999999,0.04275,0.06479166666666666,0.05792,0.0648,0.07688,0.1704,0.16048,0.29044000000000003,0.29,0.19963999999999998,0.11952,0.12988,0.10936,0.0978,0.11364,0.11452,0.11996000000000001,0.1088,0.08016,0.09368,0.07688,0.05412,0.06034782608695652,0.04363636363636364
21,0.06696969696969697,0.06575757575757575,0.06666666666666667,0.07121212121212121,0.06787878787878789,0.0684848484848485,0.06636363636363636,0.07272727272727272,0.07121212121212121,0.08424242424242424,0.09575757575757576,0.09181818181818183,0.10818181818181817,0.12242424242424242,0.11303030303030304,0.13636363636363635,0.13727272727272727,0.1272727272727273,0.09272727272727273,0.07606060606060606,0.08454545454545455,0.08272727272727273,0.1387878787878788,0.16272727272727272,0.13696969696969696,0.11242424242424243,0.09363636363636363,0.1293939393939394,0.10272727272727274,0.11666666666666667,0.11848484848484848,0.12,0.10727272727272727,0.12575757575757576,0.10212121212121213,0.12181818181818183,0.13545454545454544,0.13575757575757577,0.12757575757575756,0.13363636363636364,0.14060606060606062,0.14757575757575758,0.14090909090909093,0.1596969696969697,0.12181818181818183,0.10424242424242425,0.07575757575757576,0.06787878787878789
22,0.043307692307692304,0.04592307692307692,0.04484615384615384,0.034,0.03492307692307692,0.031769230769230765,0.03876923076923077,0.044538461538461534,0.037153846153846155,0.03823076923076923,0.05330769230769231,0.04161538461538462,0.03992307692307692,0.050692307692307696,0.03376923076923077,0.03692307692307692,0.03215384615384615,0.03976923076923077,0.047538461538461536,0.06884615384615385,0.03746153846153846,0.037384615384615384,0.03907692307692308,0.03538461538461539,0.038384615384615385,0.03884615384615385,0.04953846153846154,0.044071428571428574,0.038,0.04838461538461539,0.03576923076923077,0.03869230769230769,0.04007692307692308,0.04092307692307692,0.04592307692307692,0.04915384615384615,0.0613076923076923,0.07953846153846154,0.13438461538461538,0.09469230769230769,0.09576923076923076,0.09476923076923077,0.08992307692307693,0.07492307692307693,0.07953846153846154,0.08484615384615385,0.09353846153846154,0.05469230769230769
23,0.08515151515151516,0.08484848484848485,0.08,0.07909090909090909,0.08575757575757575,0.07575757575757576,0.08606060606060606,0.07242424242424243,0.08121212121212122,0.0787878787878788,0.0809090909090909,0.0796969696969697,0.09575757575757576,0.0787878787878788,0.13939393939393938,0.21606060606060606,0.21848484848484848,0.17030303030303032,0.18303030303030304,0.17212121212121212,0.2903030303030303,0.2672727272727273,0.17454545454545453,0.1509090909090909,0.17878787878787877,0.10787878787878788,0.12303030303030305,0.15181818181818182,0.1196969696969697,0.27212121212121215,0.5266666666666666,0.5806060606060606,0.6096969696969697,0.4351515151515151,0.3315151515151515,0.23484848484848486,0.19636363636363638,0.19363636363636363,0.17727272727272728,0.24151515151515152,0.3181818181818182,0.17939393939393938,0.18545454545454546,0.13606060606060608,0.14515151515151514,0.14515151515151514,0.12848484848484848,0.10393939393939394
25,0.22068000000000002,0.17956,0.16476,0.1516,0.14200000000000002,0.14076,0.13676,0.13028,0.12336,0.1144,0.11404,0.11424,0.11224,0.12196,0.12344,0.11724,0.13004,0.11535999999999999,0.11868000000000001,0.1446,0.16248,0.16048,0.19635999999999998,0.19096,0.18936,0.16140000000000002,0.1512,0.14168,0.13912,0.13644,0.12728,0.13192,0.11524000000000001,0.11220000000000001,0.11259999999999999,0.13932,0.16596,0.20596,0.19488,0.22392,0.23372,0.22856,0.26924,0.29591999999999996,0.28996,0.24911999999999998,0.25524,0.23108
28,0.05136,0.05824,0.05332,0.0478,0.048639999999999996,0.05164,0.04952,0.047400000000000005,0.04912,0.04828,0.07852,0.25920000000000004,0.1604,0.09720000000000001,0.14456,0.28636,0.161,0.10492000000000001,0.27948,0.28059999999999996,0.2132,0.10744,0.09083999999999999,0.07656,0.07388,0.0872,0.15392,0.262,0.14732,0.21411999999999998,0.147,0.16088000000000002,0.14052,0.15616,0.19496,0.287,0.33912,0.38048000000000004,0.69092,0.2514,0.29016,0.22204000000000002,0.27236,0.15167999999999998,0.12512,0.1714,0.08752,0.051879999999999996
31,0.2127272727272727,0.20136363636363636,0.1531818181818182,0.13272727272727272,0.13045454545454546,0.16318181818181818,0.172,0.1365,0.1375,0.2085,0.2015,0.211,0.3938095238095238,0.4809523809523809,0.6595238095238095,0.5795,0.6371428571428572,0.583,0.5380952380952382,0.27999999999999997,0.172,0.24650000000000002,0.23500000000000001,0.189,0.22949999999999998,0.3519047619047619,0.31952380952380954,0.2804761904761905,0.30142857142857143,0.3566666666666667,0.4442857142857143,0.48428571428571426,0.548,0.5028571428571429,0.47095238095238096,0.5176190476190475,0.4835,0.5980952380952381,0.5757142857142857,0.4985714285714286,0.46238095238095234,0.40800000000000003,0.33199999999999996,0.2395,0.181,0.16,0.1605,0.1545
33,0.049999999999999996,0.04393939393939394,0.046363636363636364,0.04787878787878788,0.04151515151515151,0.04454545454545455,0.040303030303030306,0.04303030303030303,0.04454545454545455,0.0493939393939394,0.040303030303030306,0.043333333333333335,0.0496969696969697,0.05757575757575758,0.06151515151515152,0.05454545454545455,0.049999999999999996,0.06515151515151515,0.06424242424242424,0.07939393939393939,0.06333333333333332,0.05909090909090909,0.059393939393939395,0.057272727272727274,0.050909090909090904,0.048484848484848485,0.06878787878787879,0.07818181818181819,0.0703030303030303,0.06515151515151515,0.08909090909090911,0.053636363636363635,0.052121212121212124,0.05242424242424242,0.04606060606060606,0.04515151515151515,0.04818181818181819,0.04393939393939394,0.04757575757575758,0.04666666666666667,0.04606060606060606,0.049090909090909095,0.04454545454545455,0.046363636363636364,0.04787878787878788,0.043333333333333335,0.04575757575757576,0.042121212121212115
34,0.1153125,0.1071875,0.09875,0.10625,0.0990625,0.1028125,0.1015625,0.10375,0.1028125,0.098125,0.1065625,0.1159375,0.0978125,0.09625,0.095625,0.131875,0.2053125,0.2965625,0.3146875,0.31625000000000003,0.33375,0.27968750000000003,0.2721875,0.2978125,0.2675,0.408125,0.3534375,0.27,0.2384375,0.2496875,0.2446875,0.2715625,0.2759375,0.3009375,0.5025000000000001,0.6540625,0.568125,0.459375,0.3853125,0.3584375,0.39625,0.3775,0.46499999999999997,0.4565625,0.4015625,0.3946875,0.3096875,0.2103125
41,0.15181818181818182,0.11181818181818182,0.19818181818181818,0.2972727272727273,0.27545454545454545,0.1806060606060606,0.13787878787878788,0.10757575757575759,0.0890909090909091,0.08,0.08393939393939394,0.10212121212121213,0.0993939393939394,0.10181818181818181,0.17939393939393938,0.26181818181818184,0.13303030303030303,0.13424242424242425,0.1875757575757576,0.18484848484848485,0.1778787878787879,0.22181818181818183,0.2463636363636364,0.2366666666666667,0.2781818181818182,0.19999999999999998,0.15272727272727274,0.17484848484848486,0.17696969696969697,0.2012121212121212,0.19181818181818183,0.21303030303030304,0.22212121212121214,0.29424242424242425,0.3318181818181818,0.31787878787878787,0.26,0.20030303030303032,0.14515151515151514,0.14484848484848487,0.17030303030303032,0.1887878787878788,0.21,0.2090909090909091,0.17333333333333334,0.1584848484848485,0.1387878787878788,0.1296969696969697
52,0.06696969696969697,0.06636363636363636,0.06636363636363636,0.06727272727272728,0.06393939393939393,0.06333333333333332,0.06606060606060607,0.06333333333333332,0.062424242424242424,0.06393939393939393,0.06181818181818182,0.06484848484848485,0.10151515151515152,0.2490909090909091,0.11787878787878789,0.13787878787878788,0.08151515151515151,0.10757575757575759,0.14424242424242423,0.17030303030303032,0.3293939393939394,0.7587878787878788,0.18272727272727274,0.08060606060606061,0.09393939393939395,0.12424242424242424,0.13242424242424242,0.19787878787878788,0.15242424242424243,0.17484848484848484,0.1875757575757576,0.3087878787878788,0.2563636363636364,0.1390909090909091,0.19636363636363638,0.10606060606060606,0.1206060606060606,0.1293939393939394,0.13212121212121214,0.12848484848484848,0.22,0.14515151515151514,0.12878787878787878,0.11212121212121212,0.07727272727272728,0.07272727272727272,0.07030303030303031,0.06818181818181818
